;1544017;-15;-44;1987;11;17;48;
;1241008;-12;-41;1987;11;20;79;
;1641002;-16;-41;1987;11;25;63;
;1243000;-12;-43;1987;11;30;100;
;1444005;-14;-44;1987;12;3;80;
;1241032;-12;-41;1987;12;5;54;
;1544030;-15;-44;1987;12;8;50;
;1444004;-14;-44;1987;12;11;58;
;1543013;-15;-43;1987;12;18;49;
;1542016;-15;-42;1987;12;23;100;
;1241033;-13;-41;1987;12;27;48;
;1241008;-12;-41;1988;1;11;86;
;1543013;-15;-43;1988;2;6;50;
;1444005;-14;-44;1988;2;9;70;
;1544030;-15;-44;1988;2;12;48;
;1641002;-16;-41;1988;3;7;102;
;1240012;-12;-40;1988;3;9;116;
;1444005;-14;-44;1988;3;15;90;
;1242015;-12;-42;1988;11;5;104;
;1444001;-14;-44;1988;11;27;67;
;1241001;-12;-41;1988;11;29;73;
;1444003;-14;-44;1988;12;4;107;
;1544017;-15;-44;1988;12;14;90;
;1243019;-12;-43;1988;12;17;100;
;1445000;-14;-45;1989;1;4;53;
;1444001;-14;-44;1989;2;7;43;
;1444000;-14;-44;1989;2;10;43;
;1643020;-16;-43;1989;3;7;85;
;1243000;-12;-43;1989;3;9;79;
;1643020;-16;-43;1989;11;5;109;
;1544030;-15;-44;1989;11;13;55;
;1243011;-12;-43;1989;11;15;109;
;1241017;-12;-41;1989;11;28;61;
;1544018;-15;-44;1989;12;1;73;
;1544017;-15;-44;1989;12;3;101;
;1543013;-15;-43;1989;12;7;96;
;1444000;-14;-44;1989;12;13;96;
;1544019;-15;-44;1989;12;17;120;
;1444001;-14;-44;1989;12;25;125;
;1445000;-14;-45;1990;1;4;56;
;1242016;-12;-42;1990;2;14;73;
;1241001;-12;-41;1990;2;20;66;
;1641001;-16;-41;1990;2;24;64;
;1242015;-12;-42;1990;3;23;45;
;1641002;-16;-41;1990;3;31;47;
;1641001;-16;-41;1990;11;4;45;
;1241033;-13;-41;1990;11;17;57;
;1543002;-15;-43;1990;11;22;52;
;1445000;-14;-45;1990;11;27;53;
;1444000;-14;-44;1990;12;8;79;
;1643020;-16;-43;1990;12;10;60;
;1641002;-16;-41;1990;12;21;44;
;1444001;-14;-44;1990;12;23;56;
;1543013;-15;-43;1990;12;28;57;
;1643020;-16;-43;1990;12;30;92;
;1544019;-15;-44;1991;1;6;60;
;1443001;-14;-43;1991;1;8;88;
;1544017;-15;-44;1991;1;15;70;
;1241032;-12;-41;1991;1;24;106;
;1544030;-15;-44;1991;1;29;94;
;1242015;-12;-42;1991;2;4;41;
;1445000;-14;-45;1991;2;7;90;
;1544030;-15;-44;1991;2;9;43;
;1544019;-15;-44;1991;2;15;63;
;1640000;-16;-40;1991;2;22;48;
;1543013;-15;-43;1991;2;27;42;
;1544018;-15;-44;1991;3;15;89;
;1243019;-12;-43;1991;3;19;107;
;1642007;-16;-42;1991;3;23;56;
;1242016;-12;-42;1991;11;12;105;
;1444005;-14;-44;1991;11;17;68;
;1241032;-12;-41;1991;11;19;44;
;1241008;-12;-41;1991;11;23;165;
;1241027;-12;-41;1991;12;2;100;
;1444001;-14;-44;1991;12;11;62;
;1445000;-14;-45;1991;12;30;49;
;1241027;-12;-41;1992;1;10;103;
;1642007;-16;-42;1992;1;13;79;
;1240012;-12;-40;1992;1;16;66;
;1543013;-15;-43;1992;1;20;74;
;1241001;-12;-41;1992;1;25;196;
;1240016;-12;-40;1992;1;28;142;
;1239007;-12;-39;1992;1;30;130;
;1544019;-15;-44;1992;2;1;80;
;1643020;-16;-43;1992;2;5;73;
;1241008;-12;-41;1992;2;8;98;
;1243011;-12;-43;1992;11;4;58;
;1544019;-15;-44;1992;11;6;113;
;1240012;-12;-40;1992;11;19;47;
;1545002;-15;-45;1992;11;28;60;
;1241028;-12;-41;1992;11;30;43;
;1544018;-15;-44;1992;12;5;65;
;1545002;-15;-45;1992;12;10;73;
;1241026;-12;-41;1992;12;15;73;
;1544019;-15;-44;1992;12;21;50;
;1642007;-16;-42;1992;12;23;60;
;1444001;-14;-44;1992;12;28;70;
;1241033;-13;-41;1993;1;7;48;
;1545002;-15;-45;1993;1;22;52;
;1241001;-12;-41;1993;2;3;54;
;1243019;-12;-43;1993;2;13;64;
;1643020;-16;-43;1993;11;1;47;
;1444004;-14;-44;1993;11;22;41;
;1544019;-15;-44;1993;11;24;48;
;1543002;-15;-43;1993;12;11;49;
;1240012;-12;-40;1993;12;14;88;
;1641002;-16;-41;1993;12;18;60;
;1443001;-14;-43;1993;12;22;68;
;1543013;-15;-43;1994;1;6;49;
;1243019;-12;-43;1994;1;11;59;
;1241028;-12;-41;1994;1;16;77;
;1544019;-15;-44;1994;1;24;50;
;1243000;-12;-43;1994;1;27;43;
;1643020;-16;-43;1994;2;24;52;
;1641002;-16;-41;1994;3;3;108;
;1545002;-15;-45;1994;3;5;104;
;1240016;-12;-40;1994;3;8;95;
